level	score	vocab	morph	len	clauses	sr	ru	sr_id
2	4.15	2.79	1	3	1	On se uplašio.	Он испугался.	3472815
2	4.15	2.79	1	3	1	Ona voli slatkiše.	Она любит сладкое.	3438002
2	4.15	2.79	1	3	1	Ona voli slatkiše.	Она любит сладости.	3438002
2	4.15	2.37	1	4	1	Tom je vrlo star.	Том очень старый.	3438648
2	4.15	2.38	1	4	1	U kom pravcu ideš?	В каком направлении ты идёшь?	6148840
2	4.15	1.29	2	5	1	Na svetu postoji mnogo jezika.	В мире существует много языков.	1185058
2	4.15	1.95	1	5	1	Ne ulazi u moju sobu.	Не заходи в мою комнату.	1051916
2	4.15	2.62	0	5	1	Nisam ljut ni na koga.	Я ни на кого не злюсь.	4972234
2	4.15	1.95	1	5	1	On je došao u sobu.	Он вошёл в комнату.	900754
2	4.15	1.95	1	5	1	Ušao sam u njenu sobu.	Я вошёл в её комнату.	6918398
2	4.15	2.62	0	5	1	Zašto si ljut na mene?	Почему ты на меня зол?	6856804
2	4.16	2.13	2	3	1	Dodajte još vode.	Добавьте ещё воды.	5024383
2	4.16	2.38	1	4	1	Alkohol ne rešava probleme.	Алкоголь не решает проблемы.	3425432
2	4.16	2.22	0	4	2	Kada je tvoj rođendan?	Когда у тебя день рождения?	3791309
2	4.16	2.38	1	4	1	To je bilo užasno.	Это было ужасно.	6899979
2	4.16	1.71	2	4	1	To je duga priča.	Это долгая история.	3357029
2	4.16	2.39	1	4	1	Voz nije još stigao.	Поезд ещё не прибыл.	3311747
2	4.16	2.22	0	4	2	Želim da budem inženjer.	Я хочу быть инженером.	1181834
2	4.17	1.06	3	4	1	Koje ti je ime?	Какое у тебя имя?	3317298
2	4.17	1.06	3	4	1	Koje ti je ime?	Как твоё имя?	6974399
2	4.17	2.39	1	4	1	Tom veoma brzo trči.	Том очень быстро бегает.	7035790
2	4.17	1.31	2	5	1	Došao je oko četiri sata.	Он пришёл около четырёх часов.	885110
2	4.17	2.64	0	5	1	Moj otac sluša klasičnu muziku.	Мой отец слушает классическую музыку.	3644178
2	4.17	2.64	0	5	1	Nevolja nikad ne dolazi sama.	Беда никогда не приходит одна.	5630495
2	4.17	1.31	2	5	1	Sada je skoro tri sata.	Сейчас почти три часа.	3314408
2	4.17	2.64	0	5	1	Veoma sam ponosna na mamu.	Я очень горжусь мамой.	5625612
2	4.17	2.23	0	6	1	To nije dobro za spavanje noću.	Это не полезно для ночного сна.	3484152
2	4.18	2.82	1	2	1	Svi greše.	Все ошибаются.	8917511
2	4.18	3.48	0	2	1	Vratiću se.	Я вернусь.	5599965
2	4.18	2.65	0	3	2	Da li razumeš?	Ты понимаешь?	3047056
2	4.18	2.23	0	4	2	Moram da to uzmem.	Я должен это взять.	3365556
2	4.18	2.23	0	4	2	Moram da to uzmem.	Я должна это взять.	3365556
2	4.18	2.40	1	4	1	Živite li u gradu?	Вы живёте в городе?	1498224
2	4.18	1.98	1	5	1	Ostavi moj auto na miru.	Оставь мою машину в покое.	3425858
2	4.18	2.65	0	5	1	Taj nož je veoma oštar.	Этот нож очень острый.	1081760
2	4.18	1.15	1	5	2	Zašto nije mogao da dođe?	Почему он не смог прийти?	10976267
2	4.18	1.15	1	5	2	Zašto nije mogla da dođe?	Почему она не смогла прийти?	10976268
2	4.18	2.23	0	6	1	Pitam se čija je ovo rečenica.	Интересно, чьё это предложение.	6159457
2	4.18	2.23	0	6	1	Znaš li šta znači ova rečenica?	Ты знаешь, что означает это предложение?	4249171
2	4.19	2.82	1	3	1	Mačke su pametne.	Кошки умные.	3424985
2	4.19	2.24	0	4	2	Uhvati me ako možeš.	Поймай меня, если сможешь.	11052549
2	4.19	2.24	0	4	2	Uhvati me ako možeš.	Поймайте меня, если сможете.	11052549
2	4.19	2.24	0	4	2	Volim da slušam muziku.	Я люблю слушать музыку.	3484258
2	4.19	2.40	1	4	1	Čije su ovo cipele?	Чьи это туфли?	3438841
2	4.20	3.50	0	2	1	Zaslužujem to.	Я заслуживаю этого.	5848781
2	4.20	3.50	0	2	1	Zašto odlaziš?	Почему ты уходишь?	5919377
2	4.20	2.17	2	3	1	Gore je nebo.	Сверху небо.	1266647
2	4.20	3.50	0	3	1	Ja to zaslužujem.	Я заслуживаю этого.	5848780
2	4.20	3.08	0	4	1	Ja volim sunčevu svetlost.	Я люблю солнечный свет.	1261882
2	4.20	2.41	1	4	1	Konačno sam postao odrastao.	Наконец я стал взрослым.	3374228
2	4.20	2.42	1	4	1	Mačka vidi u mraku.	Кошка видит в темноте.	3248292
2	4.20	2.41	1	4	1	Soba je bila prazna.	Комната была пуста.	3477729
2	4.20	2.00	1	5	1	On sada živi u stanu.	Он сейчас живёт в квартире.	3327342
2	4.20	2.67	0	5	1	Osam plus deset je osamnaest.	Восемь плюс десять — восемнадцать.	3370904
2	4.21	3.09	0	4	1	Zemlja obećava bogatu žetvu.	Земля обещает богатый урожай.	1057372
2	4.21	1.84	0	5	2	Da li je ona lekar?	Она врач?	3266831
2	4.21	2.01	1	5	1	Razumem zašto si uradila to.	Я понимаю, почему ты это сделала.	8882159
2	4.21	2.26	0	6	1	On stalno gubi njegov mobilni telefon.	Он постоянно теряет свой мобильный телефон.	938954
2	4.22	1.51	3	3	1	Koliko godina imaš?	Сколько тебе лет?	1627567
2	4.22	1.51	3	3	1	Koliko imaš godina?	Сколько тебе лет?	5944876
2	4.22	2.18	2	3	1	Svi su čekali.	Все ждали.	4996931
2	4.22	1.51	3	3	1	Ti imaš problem.	У тебя проблема.	3645019
2	4.22	2.43	1	4	1	Ja sam u razredu.	Я в классе.	1097805
2	4.22	2.01	1	5	1	Govori li Tom stvarno francuski?	Том действительно говорит по-французски?	4239775
2	4.22	2.02	1	5	1	On je otkrio novu zvezdu.	Он открыл новую звезду.	3306836
2	4.23	2.86	1	2	1	Pitaj Aleksa.	Спроси у Алекса.	2263852
2	4.23	3.53	0	2	1	Vegetarijanac sam.	Я вегетарианец.	5043642
2	4.23	3.53	0	3	1	Ja sam vegetarijanac.	Я вегетарианец.	1442153
2	4.23	2.44	1	4	1	Bilo je veoma hladno.	Было довольно холодно.	1133566
2	4.23	1.78	2	4	1	Imaš li dve knjige?	У тебя две книги?	1103131
2	4.23	3.11	0	4	1	Ja imam mali vinograd.	У меня есть небольшой виноградник.	2315427
2	4.23	1.77	2	4	1	Tom je voleo Meri.	Том любил Мэри.	4644928
2	4.23	1.77	2	4	1	Uvek sam voleo knjige.	Я всегда любил книги.	3380342
2	4.24	3.53	0	3	1	Gde je votka?	Где водка?	3298602
2	4.24	2.86	1	3	1	Gde su rukavice?	Где перчатки?	3370808
2	4.24	2.86	1	3	1	Gde su rukavice?	Где рукавицы?	3370808
2	4.24	2.87	1	3	1	Šta si sakrio?	Что ты спрятал?	3347551
2	4.24	2.28	0	4	2	Da li imaš psa?	У тебя есть собака?	4784589
2	4.24	2.45	1	4	1	Ja ću vas zaštititi!	Я буду вас защищать!	3503802
2	4.24	3.12	0	4	1	Koliko košta ovaj kišobran?	Сколько стоит этот зонтик?	5843318
2	4.24	3.12	0	4	1	Koliko košta ovaj kišobran?	Сколько стоит этот зонт?	5843318
2	4.24	2.45	1	4	1	On je na brodu.	Он на корабле.	1200554
2	4.24	2.45	1	4	1	Tom je danas bolestan.	Том сегодня болеет.	4251195
2	4.24	3.12	0	4	1	Čiji je ovo kišobran?	Чей это зонт?	5843362
2	4.24	3.12	0	4	1	Čiji je ovo kišobran?	Чей это зонтик?	5843362
2	4.24	1.37	2	5	1	Bio sam tamo dva puta.	Я был там два раза.	5586403
2	4.24	2.03	1	5	1	Ja sam platio za to.	Я за это заплатил.	5841843
2	4.24	1.37	2	5	1	Nemam ništa novca kod mene.	У меня нет с собой нисколько денег.	3311700
2	4.24	2.70	0	5	1	Ona je ljuta na mene.	Она на меня сердится.	934210
2	4.24	2.70	0	5	1	Ona je ljuta na mene.	Она на меня злится.	934210
2	4.25	2.21	2	2	1	Pokušajte ponovo.	Попробуйте снова.	2263893
2	4.25	3.54	0	2	1	Žedna sam.	Я хочу пить.	5557579
2	4.25	3.54	0	3	1	Gde je kelner?	Где официант?	3357157
2	4.25	2.88	1	3	1	Kako se zovete?	Как Вас зовут?	476824
2	4.25	3.54	0	3	1	On ima kamenac.	У него камень.	1636334
2	4.25	2.88	1	3	1	Zidovi su beli.	Стены белые.	3475741
2	4.25	1.54	3	3	1	Znam ti lice.	Я знаю твоё лицо.	4992857
2	4.25	1.54	3	3	1	Znam ti lice.	Мне знакомо твоё лицо.	4992857
2	4.25	2.46	1	4	1	Ima li Tom sestru?	У Тома есть сестра?	8829889
2	4.25	1.79	2	4	1	On je iz Francuske.	Он из Франции.	3327290
2	4.25	1.79	2	4	1	On je otvorio vrata.	Он открыл дверь.	3494419
2	4.25	1.79	2	4	1	On je otvorio vrata.	Он отворил ворота.	3494419
2	4.25	1.79	2	4	1	On je otvorio vrata.	Он открыл ворота.	3494419
2	4.25	2.46	1	4	1	Sve ptice ne lete.	Не все птицы летают.	1312276
2	4.25	2.04	1	5	1	Moj muž je izgubio posao.	Мой муж потерял работу.	4971851
2	4.25	1.62	1	6	1	Ja ne znam ko su oni.	Я не знаю, кто они такие.	6922062
2	4.26	3.55	0	3	1	Imam loš mamurluk.	У меня тяжелое похмелье.	4274693
2	4.26	2.88	1	3	1	Tom je siromašan.	Том бедный.	3391253
2	4.26	2.88	1	3	1	Voliš li kostime?	Ты любишь костюмы?	4246853
2	4.26	3.14	0	4	1	Slon ima dugačak nos.	У слона длинный нос.	1188884
2	4.26	2.47	1	4	1	Studirao je u inostranstvu.	Он учился за границей.	8842814
2	4.26	2.71	0	5	1	Bliži se fantastična norveška jesen.	Приближается фантастическая норвежская осень.	3456598
2	4.26	0.63	0	6	3	Možda da, a možda i ne.	Может быть, а может быть нет...	1714774
2	4.26	1.64	1	6	1	To je uradio na naš zahtev.	Он сделал это по нашей просьбе.	6914761
2	4.26	1.88	0	7	1	Znaš li nekoga tamo ko govori Urdu?	Ты знаешь там кого-нибудь, кто говорит на урду?	3244643
2	4.27	3.56	0	2	1	Igram hokej.	Я играю в хоккей.	5841833
2	4.27	3.56	0	2	1	Igram hokej.	Играю в хоккей.	5863910
2	4.27	2.89	1	3	1	Bila sam prljava.	Я была грязная.	8849031
2	4.27	3.56	0	3	1	Ja igram hokej.	Я играю в хоккей.	5863913
2	4.27	1.56	3	3	1	Ti ne znaš.	Ты не знаешь.	3357177
2	4.27	3.14	0	4	1	Izledao je prilično umorno.	Он выглядел достаточно усталым.	1133539
2	4.27	1.81	2	4	1	Sunce je izvor života.	Солнце — источник жизни.	1261874
2	4.27	2.48	1	4	1	Tom se loše ljubi.	Том неважно целуется.	4238404
2	4.27	2.06	1	5	1	Šta radiš u slobodno vreme?	Чем ты занимаешься в свободное время?	3390113
2	4.27	1.48	0	6	2	Ne želim da to radim ovde.	Я не хочу делать это здесь.	3394968
2	4.27	1.48	0	6	2	Ne želim da to radim ovde.	Я не хочу заниматься этим здесь.	3394968
2	4.27	1.48	0	6	2	Znam tačno šta treba da radim.	Я точно знаю, что мне нужно делать.	4256584
2	4.28	2.90	1	3	1	Hvala na informaciji.	Спасибо за информацию.	3244099
2	4.28	2.48	1	4	1	Tom hoda kao starac.	Том ходит как старик.	8907129
2	4.28	3.15	0	4	1	Vetar duva kao blesav.	Ветер дует как сумасшедший.	397576
2	4.28	2.07	1	5	1	Moj otac radi u fabrici.	Мой отец работает на фабрике.	3244711
2	4.28	2.06	1	5	1	Njemu se dopada njegov položaj.	Ему нравится его положение.	1181854
2	4.29	2.90	1	2	1	Nađi posao!	Найди работу!	3439022
2	4.29	2.49	1	4	1	Ja sam uključio svetlo.	Я включил свет.	3518002
2	4.29	2.32	0	4	2	Nemam ništa da dodam.	Мне нечего добавить.	3386932
2	4.29	1.16	3	4	1	Novca je bilo dovoljno.	Денег было достаточно?	1835593
2	4.29	2.49	1	4	1	Sutra se vraćam kući.	Завтра я возвращаюсь домой.	6310171
2	4.29	2.49	1	4	1	Sve je mnogo jednostavnije.	Всё намного проще.	3351324
2	4.29	2.08	1	5	1	Gde si bio u Japanu?	Где ты был в Японии?	3304894
2	4.29	1.41	2	5	1	On je vlasnik te zemlje.	Он собственник этой земли.	3435922
2	4.30	2.25	2	3	1	Danas očekujem klijenta.	Сегодня я ожидаю клиента.	3391272
2	4.30	2.25	2	3	1	Dodaj još vode.	Добавь ещё воды.	5024382
2	4.30	2.75	0	3	2	Kao patriota, ne.	Как патриот, нет.	13842626
2	4.30	1.58	3	3	1	Kod roditelja sam.	Я у родителей.	6593653
2	4.30	3.16	0	4	1	Koliko često dolaziš ovde?	Как часто ты сюда приходишь?	3418044
2	4.30	1.67	1	4	2	Nisam mogao da govorim.	Я не мог говорить.	3412936
2	4.30	2.50	1	4	1	Ona radi u Belgiji.	Она работает в Бельгии.	13689908
2	4.30	1.83	2	4	1	Ovde i ovoga časa.	Здесь и сейчас.	3484417
2	4.30	2.50	1	4	1	Svi autobusi su puni.	Все автобусы переполнены.	3292521
2	4.30	2.50	1	4	1	Tom ceni savremenu umetnost.	Том ценит современное искусство.	665167
2	4.30	2.08	1	5	1	Barselona se nalazi u Španiji.	Барселона находится в Испании.	1053560
2	4.30	2.33	0	6	1	Ne želim ni meso ni ribu.	Не хочу ни мяса, ни рыбы.	3267837
2	4.31	3.59	0	2	1	Biću automehaničar.	Я буду автомехаником.	3472102
2	4.31	3.59	0	2	1	Ja prevodim.	Я перевожу.	399088
2	4.31	2.92	1	3	1	Lagao te je.	Он лгал тебе.	6827709
2	4.31	3.59	0	3	1	Prsten je tesan.	Кольцо тесное.	3395222
2	4.31	3.17	0	4	1	Moj francuski je sranje.	Мой французский хреновый.	776533
2	4.31	2.51	1	4	1	Zaboravila sam njegovo ime.	Я забыла его имя.	3440362
2	4.31	1.42	2	5	1	Imali su samo jedno dete.	У них был только один ребёнок.	938880
2	4.31	2.09	1	5	1	Nisam nikada čitao tu knjigu.	Я никогда не читал ту книгу.	3304406
2	4.31	2.76	0	5	1	Ovaj argument je čista retorika.	Этот аргумент - чистая риторика.	3391948
2	4.31	2.76	0	5	1	To je isključivo moja zasluga.	Это исключительно моя заслуга.	6914755
2	4.31	2.76	0	5	1	To je isključivo tvoja zasluga.	Это исключительно твоя заслуга.	6914750
2	4.31	2.76	0	5	1	To je isključivo Vaša zasluga.	Это исключительно Ваша заслуга.	6914752
2	4.31	1.26	1	5	2	Tom hoće da radi ovde.	Том хочет здесь работать.	8870125
2	4.32	1.60	3	2	1	Nemam reči.	У меня нет слов.	3414822
2	4.32	2.26	2	2	1	Tražim baterije.	Я ищу батарейки.	892213
2	4.32	1.60	3	3	1	Imam dva automobila.	У меня два автомобиля.	3425849
2	4.32	2.35	0	4	2	Da li imaš rečnik?	У тебя есть словарь?	3425433
2	4.32	2.35	0	4	2	Da li me voliš?	Ты меня любишь?	3470325
2	4.32	2.35	0	4	2	Da li voliš muziku?	Ты любишь музыку?	3287631
2	4.32	2.35	0	4	2	Da li voliš zimu?	Ты любишь зиму?	10689101
2	4.32	2.52	1	4	1	Juče sam igrala tenis.	Вчера я играла в теннис.	8894889
2	4.32	1.18	3	4	1	Ona ima sto godina.	Ей сто лет.	3430517
2	4.32	1.93	0	5	2	Ja moram da mnogo čitam.	Я должен много читать.	3424907
2	4.32	2.77	0	5	1	On je moj biološki otac.	Он мой биологический отец.	3424948
2	4.32	2.10	1	5	1	Život me je mnogo naučio.	Жизнь меня многому научила.	3373968
2	4.32	1.69	1	6	1	Tom će se uskoro vratiti kući.	Том скоро вернётся домой.	3438458
2	4.33	3.61	0	3	1	Ne optužujem te.	Я тебя не обвиняю.	3426478
2	4.33	2.94	1	3	1	Niko nije vikao.	Никто не кричал.	11057647
2	4.33	2.27	2	3	1	Videla sam miša.	Я видела мышь.	5841829
2	4.33	2.27	2	3	1	Video sam miša.	Я видел мышь.	5841826
2	4.33	3.61	0	3	1	Volim analni seks.	Я люблю анальный секс.	3350457
2	4.33	1.86	2	4	1	Ima li kraja ovome?	Есть ли конец этому?	8906802
2	4.33	1.86	2	4	1	Ja sam iz Kine.	Я из Китая.	8917498
2	4.33	1.86	2	4	1	Moj sin ima sina.	У моего сына есть сын.	1183395
2	4.33	1.86	2	4	1	On ima tri sina.	У него три сына.	3311587
2	4.33	2.53	1	4	1	Onje pošao u prodavnicu.	Он пошёл в магазин.	1173798
2	4.33	1.94	0	5	2	Tema zaslužuje da bude prodiskutovana.	Эта тема заслуживает обсуждения.	6877149
2	4.34	2.28	2	3	1	Imam velikog psa.	У меня есть большая собака.	3350424
2	4.34	2.28	2	3	1	Imam velikog psa.	У меня большая собака.	3350424
